date,tempo,loudness,key,mode,count
1991-12-28,114.995,-9.728,7.0,1.0,1
1992-01-04,114.995,-9.728,7.0,1.0,1
1992-03-28,117.988,-7.762,10.0,0.0,1
1992-04-04,117.988,-7.762,10.0,0.0,1
1992-06-06,102.829,-10.086,2.0,1.0,1
1992-06-13,102.829,-10.086,2.0,1.0,1
1992-06-20,102.829,-10.086,2.0,1.0,1
1992-09-19,101.779,-10.235,1.0,0.0,1
1992-09-26,101.779,-10.235,1.0,0.0,1
1992-10-03,101.779,-10.235,1.0,0.0,1
1992-10-31,61.971,-8.095,10.0,0.0,1
1991-12-07,114.995,-9.728,7.0,1.0,1
1975-01-18,122.832,-13.895,9.0,1.0,1
1989-08-26,128.137,-11.881,7.0,1.0,1
1974-04-20,170.987,-12.575,2.0,1.0,1
1965-12-11,124.369,-9.155,11.0,0.0,1
1965-12-18,124.369,-9.155,11.0,0.0,1
1965-12-25,124.369,-9.155,11.0,0.0,1
1966-02-19,112.884,-13.261,0.0,1.0,1
1966-02-26,112.884,-13.261,0.0,1.0,1
1966-03-05,112.884,-13.261,0.0,1.0,1
1966-03-12,112.884,-13.261,0.0,1.0,1
1966-03-19,112.884,-13.261,0.0,1.0,1
1966-03-26,112.884,-13.261,0.0,1.0,1
1966-04-02,112.884,-13.261,0.0,1.0,1
1966-06-04,122.152,-6.953,4.0,0.0,1
1966-06-11,122.152,-6.953,4.0,0.0,1
1966-06-18,122.152,-6.953,4.0,0.0,1
1966-06-25,122.152,-6.953,4.0,0.0,1
1966-07-02,122.152,-6.953,4.0,0.0,1
1966-07-09,122.152,-6.953,4.0,0.0,1
1966-07-30,124.521,-10.935,0.0,1.0,1
1966-08-06,124.521,-10.935,0.0,1.0,1
1966-08-13,124.521,-10.935,0.0,1.0,1
1965-12-04,124.369,-9.155,11.0,0.0,1
1965-11-27,124.369,-9.155,11.0,0.0,1
1965-11-20,124.369,-9.155,11.0,0.0,1
1965-11-13,124.369,-9.155,11.0,0.0,1
1964-11-21,107.455,-7.343,4.0,1.0,1
1964-11-28,107.455,-7.343,4.0,1.0,1
1964-12-05,107.455,-7.343,4.0,1.0,1
1964-12-12,107.455,-7.343,4.0,1.0,1
1964-12-19,107.455,-7.343,4.0,1.0,1
1965-01-16,131.01,-10.623,2.0,1.0,1
1965-01-23,131.01,-10.623,2.0,1.0,1
1965-01-30,131.01,-10.623,2.0,1.0,1
1965-03-20,119.712,-9.379,6.0,1.0,1
1966-08-20,124.521,-10.935,0.0,1.0,1
1965-03-27,119.712,-9.379,6.0,1.0,1
1965-05-22,85.2,-11.08,4.0,1.0,1
1965-05-29,85.2,-11.08,4.0,1.0,1
1965-06-05,85.2,-11.08,4.0,1.0,1
1965-06-12,85.2,-11.08,4.0,1.0,1
1965-06-19,85.2,-11.08,4.0,1.0,1
1965-09-04,119.441,-11.737,5.0,1.0,1
1965-09-11,119.441,-11.737,5.0,1.0,1
1965-09-18,119.441,-11.737,5.0,1.0,1
1965-09-25,119.441,-11.737,5.0,1.0,1
1965-05-15,85.2,-11.08,4.0,1.0,1
1964-11-14,107.455,-7.343,4.0,1.0,1
1966-08-27,124.521,-10.935,0.0,1.0,1
1967-01-21,93.847,-8.701,10.0,0.0,1
1968-03-02,123.381,-8.643,2.0,1.0,1
1968-07-20,115.514,-12.065,9.0,0.0,1
1968-07-27,115.514,-12.065,9.0,0.0,1
1968-08-03,115.514,-12.065,9.0,0.0,1
1968-08-10,115.514,-12.065,9.0,0.0,1
1968-08-17,115.514,-12.065,9.0,0.0,1
1968-08-24,115.514,-12.065,9.0,0.0,1
1968-08-31,115.514,-12.065,9.0,0.0,1
1968-09-07,115.514,-12.065,9.0,0.0,1
1968-09-14,115.514,-12.065,9.0,0.0,1
1968-09-21,115.514,-12.065,9.0,0.0,1
1968-09-28,115.514,-12.065,9.0,0.0,1
1968-11-09,105.202,-13.592,9.0,1.0,1
1968-11-16,105.202,-13.592,9.0,1.0,1
1968-11-23,105.202,-13.592,9.0,1.0,1
1969-02-08,105.202,-13.592,9.0,1.0,1
1969-02-15,105.202,-13.592,9.0,1.0,1
1969-02-22,105.202,-13.592,9.0,1.0,1
1969-07-05,121.274,-9.843,6.0,0.0,1
1968-02-24,123.381,-8.643,2.0,1.0,1
1968-02-17,123.381,-8.643,2.0,1.0,1
1968-02-10,123.381,-8.643,2.0,1.0,1
1968-02-03,123.381,-8.643,2.0,1.0,1
1967-01-28,93.847,-8.701,10.0,0.0,1
1967-02-04,93.847,-8.701,10.0,0.0,1
1967-02-11,93.847,-8.701,10.0,0.0,1
1967-07-01,100.191,-13.961,0.0,1.0,1
1967-07-08,100.191,-13.961,0.0,1.0,1
1967-07-15,100.191,-13.961,0.0,1.0,1
1967-08-12,100.191,-13.961,0.0,1.0,1
1967-08-26,142.963,-11.298,10.0,0.0,1
1967-09-02,142.963,-11.298,10.0,0.0,1
1967-01-14,93.847,-8.701,10.0,0.0,1
1967-09-09,142.963,-11.298,10.0,0.0,1
1967-09-23,142.963,-11.298,10.0,0.0,1
1967-09-30,142.963,-11.298,10.0,0.0,1
1967-10-07,142.963,-11.298,10.0,0.0,1
1967-10-14,142.963,-11.298,10.0,0.0,1
1967-10-28,133.312,-11.693,0.0,1.0,1
1967-11-04,133.312,-11.693,0.0,1.0,1
1968-01-13,123.381,-8.643,2.0,1.0,1
1968-01-20,123.381,-8.643,2.0,1.0,1
1968-01-27,123.381,-8.643,2.0,1.0,1
1967-09-16,142.963,-11.298,10.0,0.0,1
1969-07-12,121.274,-9.843,6.0,0.0,1
1964-11-07,107.455,-7.343,4.0,1.0,1
1964-09-12,65.771,-13.53,10.0,1.0,1
1960-09-12,111.422,-12.632,7.0,1.0,1
1960-09-19,111.422,-12.632,7.0,1.0,1
1960-09-26,111.422,-12.632,7.0,1.0,1
1960-10-03,111.422,-12.632,7.0,1.0,1
1960-10-10,111.422,-12.632,7.0,1.0,1
1960-10-17,111.422,-12.632,7.0,1.0,1
1960-10-31,87.758,-18.341,11.0,1.0,1
1960-11-07,87.758,-18.341,11.0,1.0,1
1960-11-14,87.758,-18.341,11.0,1.0,1
1961-04-03,71.597,-11.539,10.0,1.0,1
1961-05-15,92.851,-23.611,10.0,1.0,1
1961-05-22,92.851,-23.611,10.0,1.0,1
1961-05-29,92.851,-23.611,10.0,1.0,1
1961-06-05,92.851,-23.611,10.0,1.0,1
1961-06-12,92.851,-23.611,10.0,1.0,1
1961-06-19,92.851,-23.611,10.0,1.0,1
1961-06-26,92.851,-23.611,10.0,1.0,1
1961-07-03,92.851,-23.611,10.0,1.0,1
1961-07-10,92.851,-23.611,10.0,1.0,1
1960-09-05,111.422,-12.632,7.0,1.0,1
1960-08-29,111.422,-12.632,7.0,1.0,1
1960-08-22,111.422,-12.632,7.0,1.0,1
1960-08-15,111.422,-12.632,7.0,1.0,1
1958-08-11,108.974,-12.808,4.0,1.0,1
1958-08-18,108.974,-12.808,4.0,1.0,1
1958-08-25,108.974,-12.808,4.0,1.0,1
1958-09-01,108.974,-12.808,4.0,1.0,1
1958-09-08,108.974,-12.808,4.0,1.0,1
1958-09-15,108.974,-12.808,4.0,1.0,1
1958-09-22,108.974,-12.808,4.0,1.0,1
1959-01-19,104.943,-13.524,11.0,1.0,1
1959-01-26,104.943,-13.524,11.0,1.0,1
1961-07-17,92.851,-23.611,10.0,1.0,1
1959-02-02,104.943,-13.524,11.0,1.0,1
1959-02-16,104.943,-13.524,11.0,1.0,1
1959-03-09,104.943,-13.524,11.0,1.0,1
1959-03-23,185.559,-11.19,0.0,1.0,1
1959-03-30,185.559,-11.19,0.0,1.0,1
1959-04-06,185.559,-11.19,0.0,1.0,1
1959-04-13,185.559,-11.19,0.0,1.0,1
1959-04-20,185.559,-11.19,0.0,1.0,1
1959-10-05,118.041,-7.087,4.0,1.0,1
1959-10-12,118.041,-7.087,4.0,1.0,1
1959-02-09,104.943,-13.524,11.0,1.0,1
1964-09-19,65.771,-13.53,10.0,1.0,1
1961-07-24,92.851,-23.611,10.0,1.0,1
1961-08-14,93.301,-6.832,7.0,1.0,1
1963-04-06,116.764,-11.49,5.0,1.0,1
1963-04-13,116.764,-11.49,5.0,1.0,1
1963-04-20,116.764,-11.49,5.0,1.0,1
1963-04-27,116.764,-11.49,5.0,1.0,1
1963-05-04,116.764,-11.49,5.0,1.0,1
1963-08-31,126.714,-12.818,0.0,1.0,1
1964-01-04,117.464,-8.763,9.0,1.0,1
1964-01-11,117.464,-8.763,9.0,1.0,1
1964-01-18,117.464,-8.763,9.0,1.0,1
1964-03-14,117.464,-8.763,9.0,1.0,1
1964-04-04,106.671,-6.172,2.0,1.0,1
1964-04-11,106.671,-6.172,2.0,1.0,1
1964-04-18,106.671,-6.172,2.0,1.0,1
1964-04-25,106.671,-6.172,2.0,1.0,1
1964-05-02,106.671,-6.172,2.0,1.0,1
1964-05-09,106.671,-6.172,2.0,1.0,1
1964-05-16,106.671,-6.172,2.0,1.0,1
1964-05-23,106.671,-6.172,2.0,1.0,1
1964-09-05,65.771,-13.53,10.0,1.0,1
1963-03-30,116.764,-11.49,5.0,1.0,1
1974-04-27,170.987,-12.575,2.0,1.0,1
1962-09-22,129.781,-6.643,3.0,1.0,1
1962-09-15,129.781,-6.643,3.0,1.0,1
1961-08-21,93.301,-6.832,7.0,1.0,1
1961-08-28,93.301,-6.832,7.0,1.0,1
1961-09-04,93.301,-6.832,7.0,1.0,1
1961-09-11,93.301,-6.832,7.0,1.0,1
1961-09-18,93.301,-6.832,7.0,1.0,1
1961-09-25,93.301,-6.832,7.0,1.0,1
1961-12-11,137.99,-9.378,6.0,1.0,1
1961-12-18,137.99,-9.378,6.0,1.0,1
1961-12-25,137.99,-9.378,6.0,1.0,1
1961-08-07,93.301,-6.832,7.0,1.0,1
1962-01-06,137.99,-9.378,6.0,1.0,1
1962-03-10,163.942,-18.57,0.0,1.0,1
1962-03-17,163.942,-18.57,0.0,1.0,1
1962-03-24,163.942,-18.57,0.0,1.0,1
1962-03-31,163.942,-18.57,0.0,1.0,1
1962-04-07,163.942,-18.57,0.0,1.0,1
1962-08-18,129.781,-6.643,3.0,1.0,1
1962-08-25,129.781,-6.643,3.0,1.0,1
1962-09-01,129.781,-6.643,3.0,1.0,1
1962-09-08,129.781,-6.643,3.0,1.0,1
1962-01-13,137.99,-9.378,6.0,1.0,1
1969-07-19,121.274,-9.843,6.0,0.0,1
2021-04-24,160.786,-4.536,5.0,1.0,1
1972-12-16,119.811,-6.724,4.0,1.0,1
1972-03-18,119.744,-5.431,6.0,1.0,1
1972-03-25,119.744,-5.431,6.0,1.0,1
1972-04-01,119.744,-5.431,6.0,1.0,1
1971-06-05,201.951,-4.994,9.0,0.0,1
1973-11-17,139.333,-10.358,9.0,0.0,1
1973-11-10,139.333,-10.358,9.0,0.0,1
1971-07-03,201.951,-4.994,9.0,0.0,1
1970-06-13,89.091,-4.594,1.0,1.0,1
1970-06-06,89.091,-4.594,1.0,1.0,1
1970-05-30,89.091,-4.594,1.0,1.0,1
1970-05-23,89.091,-4.594,1.0,1.0,1
1972-03-11,119.744,-5.431,6.0,1.0,1
1972-04-08,119.744,-5.431,6.0,1.0,1
1972-04-22,119.744,-5.431,6.0,1.0,1
1973-11-24,139.333,-10.358,9.0,0.0,1
1973-12-01,139.333,-10.358,9.0,0.0,1
1973-01-20,119.811,-6.724,4.0,1.0,1
1973-01-13,119.811,-6.724,4.0,1.0,1
1973-01-06,119.811,-6.724,4.0,1.0,1
1972-12-30,119.811,-6.724,4.0,1.0,1
1972-12-23,119.811,-6.724,4.0,1.0,1
1971-01-30,150.569,-10.544,11.0,1.0,1
1972-12-09,119.811,-6.724,4.0,1.0,1
1970-05-16,89.091,-4.594,1.0,1.0,1
1972-04-15,119.744,-5.431,6.0,1.0,1
1970-05-09,89.091,-4.594,1.0,1.0,1
1971-05-29,201.951,-4.994,9.0,0.0,1
1971-05-15,201.951,-4.994,9.0,0.0,1
1971-01-23,150.569,-10.544,11.0,1.0,1
1971-01-16,150.569,-10.544,11.0,1.0,1
1971-01-09,150.569,-10.544,11.0,1.0,1
1971-01-02,150.569,-10.544,11.0,1.0,1
1970-12-26,150.569,-10.544,11.0,1.0,1
1970-12-19,150.569,-10.544,11.0,1.0,1
1970-12-12,150.569,-10.544,11.0,1.0,1
1970-12-05,150.569,-10.544,11.0,1.0,1
1972-01-22,182.085,-8.026,9.0,1.0,1
1972-01-29,182.085,-8.026,9.0,1.0,1
1970-11-28,150.569,-10.544,11.0,1.0,1
1971-05-22,201.951,-4.994,9.0,0.0,1
1970-11-21,150.569,-10.544,11.0,1.0,1
1970-08-01,89.091,-4.594,1.0,1.0,1
1970-07-25,89.091,-4.594,1.0,1.0,1
1970-07-18,89.091,-4.594,1.0,1.0,1
1970-07-11,89.091,-4.594,1.0,1.0,1
1970-07-04,89.091,-4.594,1.0,1.0,1
1970-06-27,89.091,-4.594,1.0,1.0,1
1970-06-20,89.091,-4.594,1.0,1.0,1
1972-02-05,182.085,-8.026,9.0,1.0,1
1971-02-06,150.569,-10.544,11.0,1.0,1
1971-02-13,150.569,-10.544,11.0,1.0,1
1971-05-08,201.951,-4.994,9.0,0.0,1
1970-08-08,89.091,-4.594,1.0,1.0,1
1972-12-02,119.811,-6.724,4.0,1.0,1
1972-01-15,182.085,-8.026,9.0,1.0,1
1972-04-29,119.744,-5.431,6.0,1.0,1
1971-09-18,74.961,-10.514,0.0,1.0,1
1971-07-24,201.951,-4.994,9.0,0.0,1
1972-01-08,182.085,-8.026,9.0,1.0,1
1972-01-01,182.085,-8.026,9.0,1.0,1
1972-11-11,72.937,-16.336,5.0,0.0,1
1972-11-04,72.937,-16.336,5.0,0.0,1
1972-10-28,72.937,-16.336,5.0,0.0,1
1973-04-28,137.068,-12.679,0.0,1.0,1
1973-08-18,81.95,-13.485,4.0,1.0,1
1973-08-25,81.95,-13.485,4.0,1.0,1
1972-08-19,139.925,-10.955,9.0,1.0,1
1972-08-12,139.925,-10.955,9.0,1.0,1
1972-10-21,72.937,-16.336,5.0,0.0,1
1971-07-17,201.951,-4.994,9.0,0.0,1
1974-04-13,170.987,-12.575,2.0,1.0,1
1973-12-22,139.333,-10.358,9.0,0.0,1
1972-08-26,139.925,-10.955,9.0,1.0,1
1973-09-01,81.95,-13.485,4.0,1.0,1
1969-11-01,187.128,-14.406,9.0,1.0,1
1971-09-11,74.961,-10.514,0.0,1.0,1
1972-09-02,139.925,-10.955,9.0,1.0,1
1972-09-09,139.925,-10.955,9.0,1.0,1
1973-12-08,139.333,-10.358,9.0,0.0,1
1971-07-10,201.951,-4.994,9.0,0.0,1
1973-12-15,139.333,-10.358,9.0,0.0,1
1993-06-12,85.6165,-5.9355,4.0,1.0,2
1993-06-05,85.6165,-5.9355,4.0,1.0,2
2002-09-07,141.15699999999998,-5.149,4.0,1.0,2
1994-04-02,131.8255,-9.385,5.0,0.5,2
2002-09-14,141.15699999999998,-5.149,4.0,1.0,2
1973-10-13,110.64150000000001,-11.9215,6.5,0.5,2
1994-04-16,131.8255,-9.385,5.0,0.5,2
1994-04-23,131.8255,-9.385,5.0,0.5,2
1994-04-30,131.8255,-9.385,5.0,0.5,2
1994-05-07,131.8255,-9.385,5.0,0.5,2
1993-06-19,85.6165,-5.9355,4.0,1.0,2
1961-03-06,69.94,-10.6645,5.0,1.0,2
1961-03-13,69.94,-10.6645,5.0,1.0,2
1993-05-29,85.6165,-5.9355,4.0,1.0,2
1961-03-20,69.94,-10.6645,5.0,1.0,2
1961-03-27,69.94,-10.6645,5.0,1.0,2
1973-04-21,169.71300000000002,-11.2585,5.5,1.0,2
1961-04-10,82.22399999999999,-17.575,10.0,1.0,2
1961-04-17,82.22399999999999,-17.575,10.0,1.0,2
1961-04-24,82.22399999999999,-17.575,10.0,1.0,2
1994-04-09,131.8255,-9.385,5.0,0.5,2
1993-06-26,85.6165,-5.9355,4.0,1.0,2
2002-10-05,141.15699999999998,-5.149,4.0,1.0,2
2002-09-21,141.15699999999998,-5.149,4.0,1.0,2
2003-05-03,116.97,-4.5765,6.5,0.5,2
2003-05-10,116.97,-4.5765,6.5,0.5,2
2003-05-17,116.97,-4.5765,6.5,0.5,2
1993-09-25,127.958,-7.2795000000000005,8.5,1.0,2
1973-09-29,110.64150000000001,-11.9215,6.5,0.5,2
1973-09-22,110.64150000000001,-11.9215,6.5,0.5,2
1973-09-15,110.64150000000001,-11.9215,6.5,0.5,2
1973-09-08,110.64150000000001,-11.9215,6.5,0.5,2
1993-09-18,127.958,-7.2795000000000005,8.5,1.0,2
1960-11-21,78.0205,-14.0655,5.5,1.0,2
1960-11-28,78.0205,-14.0655,5.5,1.0,2
1993-09-11,127.958,-7.2795000000000005,8.5,1.0,2
1993-09-04,127.958,-7.2795000000000005,8.5,1.0,2
1960-12-05,78.0205,-14.0655,5.5,1.0,2
2002-10-19,141.15699999999998,-5.149,4.0,1.0,2
2003-05-24,116.97,-4.5765,6.5,0.5,2
1973-10-20,110.64150000000001,-11.9215,6.5,0.5,2
1973-10-27,110.64150000000001,-11.9215,6.5,0.5,2
1973-11-03,110.64150000000001,-11.9215,6.5,0.5,2
2002-10-12,141.15699999999998,-5.149,4.0,1.0,2
1959-09-28,111.84700000000001,-9.032499999999999,6.0,1.0,2
1973-10-06,110.64150000000001,-11.9215,6.5,0.5,2
2002-09-28,141.15699999999998,-5.149,4.0,1.0,2
1959-09-21,111.84700000000001,-9.032499999999999,6.0,1.0,2
1962-10-27,139.21249999999998,-12.507000000000001,5.0,1.0,2
1993-03-13,142.3515,-8.942499999999999,7.0,1.0,2
1993-05-15,85.6165,-5.9355,4.0,1.0,2
1963-03-16,99.32300000000001,-8.59,3.0,1.0,2
2003-10-25,146.808,-5.5525,5.5,0.0,2
2003-11-01,146.808,-5.5525,5.5,0.0,2
2003-11-08,146.808,-5.5525,5.5,0.0,2
2006-02-11,107.29249999999999,-5.506,8.0,1.0,2
2006-02-18,107.29249999999999,-5.506,8.0,1.0,2
1991-11-23,113.6265,-8.8355,8.0,0.5,2
1991-11-16,113.6265,-8.8355,8.0,0.5,2
1991-11-09,113.6265,-8.8355,8.0,0.5,2
1991-11-02,113.6265,-8.8355,8.0,0.5,2
1991-10-26,113.6265,-8.8355,8.0,0.5,2
1991-10-19,113.6265,-8.8355,8.0,0.5,2
1991-10-12,113.6265,-8.8355,8.0,0.5,2
1991-10-05,113.6265,-8.8355,8.0,0.5,2
1991-09-28,113.6265,-8.8355,8.0,0.5,2
1991-09-21,113.6265,-8.8355,8.0,0.5,2
1991-09-14,113.6265,-8.8355,8.0,0.5,2
1991-04-13,110.874,-8.243,1.5,0.5,2
1991-04-20,110.874,-8.243,1.5,0.5,2
1991-04-27,110.874,-8.243,1.5,0.5,2
1991-05-04,110.874,-8.243,1.5,0.5,2
1991-05-11,110.874,-8.243,1.5,0.5,2
2007-01-13,116.977,-5.197,10.0,0.5,2
1963-03-09,99.32300000000001,-8.59,3.0,1.0,2
1991-06-01,117.6685,-7.573,2.0,1.0,2
1991-07-27,111.12549999999999,-7.560499999999999,6.0,0.5,2
1991-08-03,111.12549999999999,-7.560499999999999,6.0,0.5,2
1991-08-10,111.12549999999999,-7.560499999999999,6.0,0.5,2
1991-08-24,113.6265,-8.8355,8.0,0.5,2
1991-08-31,113.6265,-8.8355,8.0,0.5,2
1991-09-07,113.6265,-8.8355,8.0,0.5,2
1991-06-08,117.6685,-7.573,2.0,1.0,2
1992-06-27,102.304,-10.160499999999999,1.5,0.5,2
1992-07-04,102.304,-10.160499999999999,1.5,0.5,2
1992-07-11,102.304,-10.160499999999999,1.5,0.5,2
2003-09-20,146.808,-5.5525,5.5,0.0,2
2003-09-13,146.808,-5.5525,5.5,0.0,2
1993-01-23,142.3515,-8.942499999999999,7.0,1.0,2
1993-01-30,142.3515,-8.942499999999999,7.0,1.0,2
1993-02-06,142.3515,-8.942499999999999,7.0,1.0,2
1993-02-13,142.3515,-8.942499999999999,7.0,1.0,2
1992-12-05,75.0215,-9.754999999999999,7.5,0.5,2
2003-09-06,146.808,-5.5525,5.5,0.0,2
1961-05-01,82.22399999999999,-17.575,10.0,1.0,2
1993-03-20,142.3515,-8.942499999999999,7.0,1.0,2
1993-03-27,142.3515,-8.942499999999999,7.0,1.0,2
1993-04-03,142.3515,-8.942499999999999,7.0,1.0,2
1993-05-01,85.6165,-5.9355,4.0,1.0,2
1993-05-08,85.6165,-5.9355,4.0,1.0,2
2003-08-30,146.808,-5.5525,5.5,0.0,2
1993-05-22,85.6165,-5.9355,4.0,1.0,2
1992-11-28,75.0215,-9.754999999999999,7.5,0.5,2
1992-11-14,75.0215,-9.754999999999999,7.5,0.5,2
1992-07-18,102.304,-10.160499999999999,1.5,0.5,2
1992-07-25,102.304,-10.160499999999999,1.5,0.5,2
1992-08-01,102.304,-10.160499999999999,1.5,0.5,2
1992-08-08,102.304,-10.160499999999999,1.5,0.5,2
1992-08-15,102.304,-10.160499999999999,1.5,0.5,2
1992-08-22,102.304,-10.160499999999999,1.5,0.5,2
1992-11-21,75.0215,-9.754999999999999,7.5,0.5,2
1992-08-29,102.304,-10.160499999999999,1.5,0.5,2
1992-09-12,102.304,-10.160499999999999,1.5,0.5,2
1963-03-02,99.32300000000001,-8.59,3.0,1.0,2
2003-10-18,146.808,-5.5525,5.5,0.0,2
2003-10-11,146.808,-5.5525,5.5,0.0,2
2003-10-04,146.808,-5.5525,5.5,0.0,2
2003-09-27,146.808,-5.5525,5.5,0.0,2
1992-09-05,102.304,-10.160499999999999,1.5,0.5,2
1961-05-08,82.22399999999999,-17.575,10.0,1.0,2
1995-06-10,104.86449999999999,-5.891,8.5,1.0,2
1973-04-07,169.71300000000002,-11.2585,5.5,1.0,2
1999-11-27,137.3275,-5.398,5.5,1.0,2
1962-09-29,133.6515,-9.4875,6.5,1.0,2
1962-10-06,133.6515,-9.4875,6.5,1.0,2
1962-10-13,133.6515,-9.4875,6.5,1.0,2
1962-10-20,139.21249999999998,-12.507000000000001,5.0,1.0,2
1999-12-04,137.3275,-5.398,5.5,1.0,2
1962-11-03,139.21249999999998,-12.507000000000001,5.0,1.0,2
1999-12-11,137.3275,-5.398,5.5,1.0,2
1999-12-18,137.3275,-5.398,5.5,1.0,2
1972-11-25,96.374,-11.53,4.5,0.5,2
1973-01-27,128.4395,-9.7015,2.0,1.0,2
2000-04-22,135.5125,-4.515000000000001,11.0,0.5,2
2000-04-29,135.5125,-4.515000000000001,11.0,0.5,2
2000-05-06,135.5125,-4.515000000000001,11.0,0.5,2
2000-05-13,135.5125,-4.515000000000001,11.0,0.5,2
2000-05-20,135.5125,-4.515000000000001,11.0,0.5,2
2000-05-27,135.5125,-4.515000000000001,11.0,0.5,2
2000-11-11,131.326,-4.6475,11.0,0.0,2
2000-11-04,131.326,-4.6475,11.0,0.0,2
2000-08-19,135.5125,-4.515000000000001,11.0,0.5,2
2000-08-12,135.5125,-4.515000000000001,11.0,0.5,2
2000-08-05,135.5125,-4.515000000000001,11.0,0.5,2
2000-07-29,135.5125,-4.515000000000001,11.0,0.5,2
1999-11-20,137.3275,-5.398,5.5,1.0,2
2000-07-22,135.5125,-4.515000000000001,11.0,0.5,2
2000-07-08,135.5125,-4.515000000000001,11.0,0.5,2
2000-07-01,135.5125,-4.515000000000001,11.0,0.5,2
2000-06-24,135.5125,-4.515000000000001,11.0,0.5,2
2000-06-17,135.5125,-4.515000000000001,11.0,0.5,2
2000-06-10,135.5125,-4.515000000000001,11.0,0.5,2
2000-06-03,135.5125,-4.515000000000001,11.0,0.5,2
2000-07-15,135.5125,-4.515000000000001,11.0,0.5,2
1999-11-13,137.3275,-5.398,5.5,1.0,2
1999-11-06,137.3275,-5.398,5.5,1.0,2
1962-08-11,114.59450000000001,-10.997,1.5,1.0,2
1998-02-07,122.1325,-11.710999999999999,3.0,1.0,2
1998-02-14,122.1325,-11.710999999999999,3.0,1.0,2
1962-06-23,103.2405,-15.477,3.5,1.0,2
1962-05-19,118.174,-11.6845,6.5,1.0,2
1998-08-08,123.0165,-9.108,1.0,1.0,2
1962-06-02,118.174,-11.6845,6.5,1.0,2
1998-01-31,122.1325,-11.710999999999999,3.0,1.0,2
